col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49
-0.926217,-1.645445,-1.146975,-0.436451,-0.236453,1.79559,-0.543242,-0.492301,0.119769,0.034871,0.791959,-1.140399,0.517908,-0.193305,-1.287687,-0.995013,0.642969,0.412471,-0.534059,-0.645355,0.290425,-1.057105,-0.244255,0.304245,-1.167629,-1.505862,0.589386,-0.680623,-0.47217,0.231966,-0.196385,0.421102,0.968172,1.606049,-0.16964,0.650081,-0.234089,-0.902592,-0.887767,-0.17773,-0.540609,0.142016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.939834,0.057141,-0.416259,-0.236453,-0.56425,-1.4747,-0.2639,0.648692,-0.20196,-1.02323,1.07132,-0.53597,1.181217,0.326235,-0.768078,0.852068,-0.057682,0.564721,1.279178,0.476194,-0.915804,-0.246178,-0.411985,-0.32061,0.274923,0.757679,-0.009188,0.520249,0.232116,-0.196385,-0.586793,-1.21198,-0.489278,-0.16964,-0.061159,-0.234089,-0.583354,0.621011,-0.268328,-0.431562,0.006952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,-0.66507,1.32336,-0.100431,-0.236453,-0.459921,1.273682,0.47096,-0.448575,-0.180597,-0.239155,1.005155,-0.53597,0.534507,-0.373132,-0.447508,0.195051,0.374471,0.200267,-0.091107,0.11096,-0.014248,-0.281576,0.304245,-0.822439,0.569173,0.698973,0.156507,-0.057637,0.231966,-0.196385,0.359407,-1.21198,0.324371,-0.16964,0.523947,-0.234089,0.393784,-0.295039,-0.206166,-0.585413,1.391173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.809867,-1.096867,-0.436481,4.224933,-0.418682,0.368603,0.571278,-1.175642,-0.120613,0.779947,0.473683,4.351978,0.187322,-0.399145,0.563229,-2.079196,1.221784,0.219052,-1.028872,0.119859,0.409955,3.660633,0.304245,-0.838471,-1.444569,-0.105491,-0.866473,-0.957409,0.231966,-0.196385,1.440828,-0.671996,0.721603,-0.16964,0.529424,-0.234089,0.522179,1.230595,-0.19825,-0.419189,1.616179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.558637,-0.010243,-0.434032,-0.236453,1.70316,0.646171,-2.197498,0.403754,-0.072371,-1.50317,-1.073454,-0.53597,1.406159,-1.361814,1.882729,-0.947584,-1.412753,0.237727,1.157583,0.621317,-1.652096,-0.233401,0.304245,-0.204834,-0.877017,0.305145,-0.735348,0.224907,-2.178251,-0.196385,0.713688,-0.763049,1.253419,-0.16964,-0.232865,-0.234089,0.630096,0.25511,-0.268328,-0.652423,0.131436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.417766,0.877966,-0.424092,-0.236453,-0.513181,-0.424103,0.492838,-0.044554,-0.145584,0.26359,1.32837,-0.53597,-0.754347,-0.181248,-0.112974,0.500648,-1.37338,-0.245694,0.011516,0.168852,0.429053,-0.251304,0.304245,1.065936,0.430026,-0.075674,1.046846,-0.211718,0.231966,-0.196385,0.471579,0.968172,0.398888,-0.16964,-0.807715,-0.234089,0.421875,0.242801,-0.201545,-0.582695,-1.140706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-1.055752,0.451219,-0.127935,-0.236453,-0.211364,1.163498,0.365422,-0.811128,-0.157528,-0.577838,-0.143551,-0.53597,-0.810123,-0.717897,-0.452571,0.170433,-0.924864,-0.207606,-0.033101,0.522507,0.940129,-0.282783,0.304245,1.265334,-0.177823,0.64362,1.388127,2.712564,0.231967,-0.196385,0.711315,0.968172,0.233973,-0.16964,-1.157064,-0.234089,0.257563,-1.510056,-0.268328,-0.5922,-0.624194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-1.557616,0.230411,-0.428262,-0.236453,-0.452953,0.291743,-0.282991,0.125482,-0.200334,1.043134,0.07815,0.04171,-0.816109,-1.147192,0.17202,0.740387,-1.023601,-0.596144,-0.31328,0.203959,-0.063299,-0.259095,0.304245,-0.087025,-0.592197,0.360257,-0.430617,-0.528245,0.232199,-0.196385,-0.56234,0.968172,-0.462868,-0.16964,-0.048146,-0.234089,-0.609879,0.742799,1.301795,-0.565234,-0.716004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.924758,-1.642721,-0.428531,-0.236453,-0.438436,-0.808683,0.417902,0.663466,-0.220277,1.645303,-0.810416,2.060697,-0.351073,-0.568726,0.015844,1.620637,-0.782777,0.032027,0.431401,0.140726,0.49066,-0.192255,0.304245,-1.324612,-1.327887,0.528459,-1.093559,-0.312882,0.231966,-0.196385,-2.001611,0.239904,-0.887016,-0.16964,0.86016,-0.234089,0.325452,0.037936,-0.211403,-0.432195,-0.104752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.110371,0.070441,-0.123718,-0.236453,-0.366219,-0.65265,-3.66696,0.348767,-0.180188,-1.439995,-0.074963,-0.53597,0.877577,-1.476188,-1.151305,-1.098709,-0.27663,0.314643,1.548365,0.420773,-1.731801,-0.195416,0.304245,-0.003728,-0.904245,0.808047,-0.052123,0.297732,-4.036827,-0.196385,0.154896,-1.138079,-0.108959,-0.16964,-0.243187,-0.234089,-0.625083,-0.021494,-0.206071,-0.607149,0.244729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.857813,-1.172422,-0.436481,4.224933,-0.572343,1.028792,-0.080164,-2.435339,-0.223798,-1.446103,0.829937,2.860732,0.034659,-0.796416,-2.233639,-1.800636,1.452424,-0.256705,-1.30437,0.103412,0.482619,-0.178688,0.304245,0.418088,-1.751259,-0.412814,0.69247,-0.212352,0.231981,-0.196385,-0.439917,0.968172,-0.599229,-0.16964,-0.330116,-0.234089,-0.332125,-0.23841,-0.211867,-0.583745,0.387904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,2.822443,-0.683087,-0.436481,-0.236453,-0.587203,-0.786959,-0.159563,0.246585,-0.175502,-2.080893,1.705693,-0.53597,-0.629645,2.718985,-0.402966,0.037098,0.101444,-2.602281,0.479876,0.827513,1.732101,-0.181034,0.304245,2.710799,1.409527,0.497457,2.839603,-2.66899,0.23065,-0.196385,-1.358128,0.968172,-0.034073,-0.16964,-2.793519,-0.234089,-0.437559,-0.525144,-0.205915,3.125073,-2.264744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.429839,0.601788,-0.434941,-0.236453,1.441668,1.329421,0.54296,0.384707,-0.130077,0.427729,-1.282626,-0.53597,0.731833,0.604761,-0.800964,-0.398615,0.59527,0.550218,0.381284,0.044494,-0.558626,-0.236439,0.304245,-1.605289,0.783057,0.599549,-1.609848,-0.044612,0.231966,-0.196385,0.98983,-1.21198,0.600074,-0.16964,1.12518,-0.234089,0.486039,0.30843,-0.268328,-0.643202,0.987268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,-0.365672,1.836656,-0.435714,-0.236453,-0.440503,1.066292,-0.02144,-1.7736,-0.200843,-0.005336,0.427374,-0.53597,-0.760952,-0.491505,-1.736424,-2.172328,-1.040039,-0.280442,-1.694563,-3.345489,0.229306,-0.354251,0.304245,0.787272,0.812871,-4.312356,1.553899,-0.379777,-0.170394,-0.196385,-0.21636,0.968172,-0.472637,-0.16964,1.671525,-0.234089,0.474672,-1.779282,-0.208839,1.331116,0.53587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.19059,0.264979,2.336795,-0.236453,-0.599181,-1.516036,1.732295,0.376294,-0.243376,-1.684336,1.556202,-0.53597,1.849393,1.652569,1.141317,0.986667,-1.184773,0.76222,0.074027,0.29192,0.550776,-0.224352,-2.65989,0.022076,1.272366,0.267581,0.702053,0.710082,0.231334,-0.196385,-0.063525,-1.21198,-1.564129,-0.16964,-0.17909,-0.234089,1.947436,0.051993,-0.214451,-0.43267,0.619712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.00881,1.681657,2.760618,-0.236453,-0.524743,-1.543128,0.783208,-0.375134,0.030729,-0.948011,0.497875,-0.53597,1.751155,0.424255,-0.439301,1.264224,-1.389224,-0.129738,0.516515,0.461321,0.194685,-0.295671,0.304245,0.209185,1.307941,0.192432,0.386602,-0.106987,0.231966,-0.196385,-0.743211,-1.21198,-1.111662,-0.16964,-0.413738,-0.234089,0.790184,-0.126555,-0.178277,-0.557424,0.209042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.279824,1.61216,-0.436481,-0.236453,-0.256438,-1.268315,0.086909,-0.570977,-0.06225,-0.137857,1.127678,-0.53597,0.778569,0.050271,0.116803,-2.032573,-0.684507,0.485914,-1.532201,-3.478377,0.585363,-0.350952,0.304245,-0.723098,1.020201,-3.913491,0.625665,0.449065,0.258764,-0.196385,1.356849,-1.21198,1.35644,-0.16964,2.623885,-0.234089,-0.156509,-0.940312,-0.190888,-0.536339,1.64208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.023397,1.41428,2.419105,-0.236453,-0.413149,-1.533305,1.158062,-0.788721,-0.234885,-1.315379,-0.440335,-0.53597,1.141584,0.805424,1.653045,1.212789,-1.332519,0.616957,0.342612,0.419923,1.151727,-0.295946,-3.187749,0.165021,1.399586,0.218684,0.540505,0.567428,0.217336,-0.196385,-0.534656,-1.21198,-1.280728,-0.16964,-0.357663,-0.234089,1.281068,-1.303394,-0.213331,-0.621522,0.398474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-1.212669,-1.440048,-0.425632,-0.236453,-0.301686,-0.899401,0.110958,0.527703,-0.214912,0.833293,-1.121678,1.004433,-0.451325,-0.875033,0.278081,1.087037,-1.240021,-0.003924,0.016484,-0.006159,-0.061215,-0.225545,0.304245,-0.901822,-1.4088,-0.085111,-0.896386,0.010357,0.231966,-0.196385,-0.472872,0.415192,-0.693215,-0.16964,0.656637,-0.234089,-0.076109,-0.192419,-0.210695,-0.452112,-0.462726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.726788,0.516276,-0.430919,-0.236453,-0.407308,0.262374,-0.324781,0.081428,-0.173616,0.859843,-0.003802,-0.53597,-0.416804,0.085795,-0.11752,-0.130243,1.43839,0.411419,-0.852102,0.471266,0.362127,-0.275046,0.304245,-0.294313,0.390281,-0.855605,0.13823,0.381787,0.231966,-0.196385,-0.034627,-1.21198,-0.377968,-0.16964,-0.076106,-0.234089,-0.667397,-0.632846,-0.205242,-0.663924,0.912405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.857059,0.420086,-0.43648,-0.236453,-0.468599,1.276678,0.452128,-0.339093,-0.152164,-1.668848,0.812735,-0.53597,0.060926,0.973101,2.565859,-0.586258,1.332051,-1.672823,-1.145229,0.362962,0.382015,-0.205931,0.304245,1.773337,0.917327,-0.546392,1.661328,-1.447613,0.231966,-0.196385,0.526775,0.968172,0.309333,-0.16964,-1.392529,-0.234089,0.369565,-0.571234,-0.202414,1.983806,-0.313991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,-0.072612,-1.017113,-0.436481,-0.236453,1.237447,-0.634236,0.727766,0.838076,-0.097433,1.333627,-1.299424,0.033183,0.59297,0.293356,-1.546827,0.659112,1.453299,0.510136,-1.016785,0.132671,0.042295,-0.185322,0.304245,-1.293396,-0.387152,-0.449299,-1.773025,0.424675,0.231966,-0.196385,-0.141332,-1.21198,0.985304,-0.16964,0.843237,-0.234089,0.720479,0.985237,-0.195191,-0.385456,1.795286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.887013,0.692159,3.433766,-0.236453,-0.562282,-1.372775,0.274829,0.434788,-0.21562,-1.744218,0.977893,-0.53597,1.793114,0.798591,0.003098,1.248357,-1.135989,0.738474,1.40667,0.469622,1.235731,-0.265032,-0.845665,-0.244568,0.964591,0.454124,0.106563,0.677183,0.231966,-0.196385,-1.70894,-1.21198,-0.778911,-0.16964,-0.109248,-0.234089,0.13965,0.377559,-0.210788,-0.410202,-0.317281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.435897,-0.250921,-0.403699,-0.236453,-0.092449,1.330338,0.721826,0.38416,-0.140935,0.557546,-0.129173,-0.53597,0.692152,0.78881,0.256471,-0.240188,-0.009678,0.460812,0.784355,0.115331,-0.433684,-0.231146,0.304245,-1.367094,0.395928,0.80695,-0.524954,0.426398,0.231971,-0.196385,0.68868,-1.21198,0.788655,-0.16964,0.907279,-0.234089,0.712986,-0.507419,-0.200932,-0.405261,0.726955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-1.342578,-1.730271,-0.171705,-0.236453,-0.100315,-0.263541,0.754242,0.856256,-0.120531,0.788069,-0.531041,1.142398,0.08226,-0.617505,-1.328826,0.563646,-1.409888,-0.725656,-0.394743,0.135175,-0.390322,0.042831,0.304245,0.239302,-1.412207,-0.160832,-1.00093,-0.645297,0.23187,-0.196385,0.870424,0.968172,0.745701,-0.16964,-0.228252,-0.234089,0.753975,1.696851,-0.198239,-0.551674,-0.578502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.680797,0.559852,0.646823,-0.236453,-0.272466,1.29939,0.397381,-0.00518,-0.133616,-0.240917,0.278078,-0.53597,0.387059,-0.432219,0.88717,-0.355651,-1.374982,0.104765,0.238874,0.358456,-0.228197,-0.25146,0.304245,0.213278,0.07509,0.113156,0.267414,0.104817,0.133134,-0.196385,1.488091,-0.114754,0.555263,-0.16964,-0.351711,-0.234089,0.477661,-0.100001,-0.199966,-0.488396,-0.268155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.214804,0.901762,-0.428128,-0.236453,0.007126,0.799239,0.824752,0.15825,-0.150207,1.041498,-0.332295,-0.53597,-0.908917,0.26088,-0.556182,0.497592,-0.302107,-1.081105,-0.038292,0.315529,-0.580292,-0.209604,0.304245,1.399494,0.735404,0.805139,-0.068061,-0.966161,0.479094,-0.196385,-0.111785,0.968172,0.336277,-0.16964,-1.119029,-0.234089,0.395354,1.189173,-0.202155,0.834676,-0.661805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,-0.023122,0.380822,-0.416932,-0.236453,5.186599,-1.057777,0.406139,0.309226,0.241237,0.621233,-1.457425,-0.53597,-0.222132,-1.563164,1.165796,1.164294,1.413041,-0.30678,-0.223665,-0.28858,-3.01239,-0.354251,0.304245,-0.155131,-0.778638,0.051563,-0.793203,2.712564,0.231966,-0.196385,0.56451,0.968172,3.29133,-0.16964,0.315869,4.267615,0.310262,0.063493,-0.150495,-0.59252,0.158333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,0.116491,1.463597,-0.436481,-0.236453,3.089183,0.812121,0.519094,0.552824,-0.136915,0.678262,-1.981556,-0.53597,1.092015,0.278314,2.005041,-0.288233,1.440297,0.49505,-0.821166,0.02456,0.388968,-0.230314,0.304245,-1.326908,1.081826,-0.302368,-2.27563,0.457322,0.231966,-0.196385,1.005486,-1.21198,0.51294,-0.16964,0.938723,-0.234089,0.455519,1.95868,-0.200401,-0.489991,1.602573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.478893,-1.897517,-0.43648,-0.236453,2.112156,-1.514584,0.093832,0.746187,-0.064426,0.890176,-1.712414,1.859183,-1.000421,0.236078,1.573657,0.82718,-0.051375,-0.803196,0.844055,0.088318,0.331378,0.223845,0.304245,-0.186743,-0.949731,0.808419,-0.856552,-0.715254,0.231821,-0.196385,0.059407,0.968172,1.33454,-0.16964,0.094762,-0.234089,-0.098586,-0.07737,-0.209103,-0.555556,-1.042858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.691292,0.895923,-0.43477,-0.236453,-0.529643,1.244703,0.145958,-0.061361,-0.166506,-0.152473,1.266149,-0.53597,-1.252139,-0.589788,1.206918,0.294063,-0.477751,-0.103201,-0.078218,0.728819,0.520252,-0.247265,0.304245,1.954879,0.171662,0.805051,1.500479,-0.083018,0.231966,-0.196385,-0.008926,0.899249,0.10372,-0.16964,-1.728852,-0.234089,-0.029748,0.276827,-0.204218,-0.593701,-0.613883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-0.730161,1.519641,1.0338,-0.236453,5.186599,1.205619,-2.069512,0.35422,0.050641,-0.538231,-1.912781,-0.53597,-0.782697,-1.369445,-0.545245,-1.44907,-0.60512,-0.26801,1.153389,0.490153,-3.760582,-0.308985,0.304245,-1.332701,0.030003,0.778847,-2.27563,-0.231874,0.231976,-0.196385,2.577721,0.968172,2.362346,-0.16964,0.635817,4.267615,-3.474101,1.879636,-0.175649,-0.487023,-1.871971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.078581,-0.79748,1.73391,-0.436473,4.224933,-0.461154,1.256185,0.339942,-4.701608,-0.158948,-0.061829,1.036118,-0.092044,-0.520283,-0.541217,-0.226188,-1.986152,1.446459,0.260535,-1.106115,0.037931,-1.083447,-0.267916,0.304245,-1.23425,0.149438,-0.326769,-0.112041,0.245508,0.231966,-0.196385,0.170417,-0.874261,0.215067,-0.16964,0.863709,-0.234089,0.224494,-0.233534,-0.20332,-0.587233,1.768077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,-1.463661,0.364018,0.527483,-0.236453,-0.114032,1.3307,0.537402,-0.131322,-0.147882,0.891489,-0.109123,0.207566,-0.591867,-0.796246,-1.596138,0.056342,-1.227881,-0.029164,-0.272656,0.467551,-0.398676,-0.253059,0.304245,0.84096,-0.281411,0.367444,0.468883,-0.016148,0.231966,-0.196385,1.028823,0.579207,0.558351,-0.16964,-0.842432,-0.234089,0.478936,-0.183201,-0.218604,-0.518406,-0.250351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.134125,-1.069994,-0.436481,-0.236453,-0.385003,-0.213313,0.468911,0.430615,-0.238174,0.682803,-1.155061,0.273592,-0.366925,0.260286,0.090659,0.662838,1.13044,-1.164608,-0.652075,0.009304,-0.716197,0.246622,0.304245,-0.031966,-0.440457,0.121417,-0.559555,-1.041699,0.231966,-0.196385,-0.523909,0.968172,-1.220455,-0.16964,0.038397,-0.234089,0.39115,-0.00692,-0.213765,-0.450525,-0.050281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.160776,-1.410712,-0.436017,-0.236453,-0.275001,-1.317792,0.527697,0.231451,-0.135628,-0.601776,-0.245924,0.047717,-1.379864,0.338896,0.32666,0.469564,-1.412753,-1.357388,0.162595,0.057136,0.36355,-0.211,0.304245,1.027343,-0.591804,-0.252625,0.921634,-1.215801,0.232228,-0.196385,0.770788,0.968172,0.529545,-0.16964,-0.712619,-0.234089,0.466053,-0.998992,-0.200229,-0.309349,-1.442069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.926217,0.094298,1.012528,-0.436481,-0.236453,-0.072098,0.938488,0.009646,-0.437581,-0.170362,-1.184227,-0.406432,-0.53597,-0.345951,-0.149299,0.590005,0.00847,0.899243,-1.056533,-1.055694,0.745253,-0.010402,-0.242087,0.304245,2.222705,0.531288,-0.35693,1.056883,-0.944068,0.231966,-0.196385,-0.123869,0.968172,0.045601,-0.16964,-1.909481,-0.234089,-0.211193,-0.186714,-0.204815,0.677163,-0.360743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
